 plane_tail_number | year |      daily_avg      
 N584NN            | 2018 |  5.7142857142857143
 N584NN            | 2019 |  5.9032258064516129
 N585NN            | 2018 |  5.9666666666666667
 N585NN            | 2019 |  5.6451612903225806
 N586NN            | 2018 |  5.5483870967741935
 N586NN            | 2019 |  5.3666666666666667
 N587NN            | 2018 |  5.7600000000000000
 N587NN            | 2019 |  6.3225806451612903
 N588NN            | 2018 |  5.9677419354838710
 N588NN            | 2019 |  6.0967741935483871
 N589NN            | 2018 |  5.9666666666666667
 N589NN            | 2019 |  6.2142857142857143
 N590NN            | 2018 |  5.8666666666666667
 N590NN            | 2019 |  6.1034482758620690
 N591NN            | 2018 |  5.9285714285714286
 N591NN            | 2019 |  5.7931034482758621
 N592NN            | 2018 |  6.0000000000000000
 N592NN            | 2019 |  6.1935483870967742
 N593ML            | 2016 |  5.5000000000000000
 N593ML            | 2017 |  5.5454545454545455
 N593ML            | 2018 |  6.1290322580645161
 N593ML            | 2019 |  5.5000000000000000
 N593NN            | 2018 |  6.0000000000000000
 N593NN            | 2019 |  6.2666666666666667
 N594NN            | 2018 |  6.4090909090909091
 N594NN            | 2019 |  5.8275862068965517
 N594SW            | 2016 |  5.8461538461538462
 N594SW            | 2018 |  6.6551724137931034
 N595NN            | 2018 |  6.0769230769230769
 N595NN            | 2019 |  6.5483870967741935
 N596NN            | 2018 |  5.3666666666666667
 N596NN            | 2019 |  6.0000000000000000
 N597NN            | 2018 |  5.6451612903225806
 N597NN            | 2019 |  6.1290322580645161
 N598NN            | 2018 |  5.9666666666666667
 N598NN            | 2019 |  6.0967741935483871
 N599NN            | 2018 |  6.4137931034482759
 N599NN            | 2019 |  5.8709677419354839
 N600NN            | 2018 |  5.9677419354838710
 N600NN            | 2019 |  6.0322580645161290
 N600QX            | 2018 |  7.2500000000000000
 N600WN            | 2016 |  5.5000000000000000
 N600WN            | 2017 |  5.5000000000000000
 N601WN            | 2016 |  5.7333333333333333
 N601XJ            | 2017 |  5.3793103448275862
 N601XJ            | 2018 |  5.3928571428571429
 N601XJ            | 2019 |  5.3448275862068966
 N602SW            | 2016 |  5.4516129032258065
 N602SW            | 2017 |  5.6296296296296296
 N602XJ            | 2016 |  5.7000000000000000
 N602XJ            | 2017 |  5.4137931034482759
 N602XJ            | 2019 |  5.7407407407407407
 N603AT            | 2016 |  5.2666666666666667
 N603QX            | 2016 |  6.2068965517241379
 N603QX            | 2018 |  5.9666666666666667
 N603SK            | 2016 |  5.1612903225806452
 N603SK            | 2018 |  5.2666666666666667
 N603SK            | 2019 |  5.1071428571428571
 N603SW            | 2016 |  5.6774193548387097
 N603SW            | 2017 |  5.5714285714285714
 N604SK            | 2016 |  5.6551724137931034
 N604SK            | 2019 |  5.1935483870967742
 N604SW            | 2016 |  5.4000000000000000
 N604SW            | 2017 |  5.3000000000000000
 N605LR            | 2019 |  5.2500000000000000
 N605QX            | 2018 |  5.4666666666666667
 N605SW            | 2017 |  5.5666666666666667
 N606SK            | 2016 |  5.5161290322580645
 N606SW            | 2016 |  5.5000000000000000
 N606SW            | 2017 |  5.5483870967741935
 N607AS            | 2019 |  6.0967741935483871
 N607LR            | 2019 |  5.0333333333333333
 N607SK            | 2016 |  5.6785714285714286
 N607SK            | 2019 |  5.0322580645161290
 N607SW            | 2016 |  5.2500000000000000
 N608AT            | 2019 |  5.2903225806451613
 N608QX            | 2018 |  6.5161290322580645
 N608SK            | 2016 |  5.5161290322580645
 N608SW            | 2016 |  5.6666666666666667
 N608SW            | 2017 |  5.4333333333333333
 N609NK            | 2016 |  5.1000000000000000
 N609SK            | 2016 |  5.2333333333333333
 N609SK            | 2017 |  5.0666666666666667
 N609SK            | 2019 |  5.0967741935483871
 N609SW            | 2016 |  5.0666666666666667
 N609SW            | 2017 |  5.3793103448275862
 N610WN            | 2016 |  5.0625000000000000
 N610WN            | 2017 |  5.4193548387096774
 N611AS            | 2018 |  5.4285714285714286
 N611AS            | 2019 |  6.6666666666666667
 N611QX            | 2018 |  6.2666666666666667
 N611SK            | 2019 |  5.1612903225806452
 N612AE            | 2019 |  5.6071428571428571
 N612QX            | 2018 |  6.4838709677419355
 N612SW            | 2017 |  5.6153846153846154
 N613AS            | 2019 |  6.7000000000000000
 N613QX            | 2016 |  5.0833333333333333
 N613QX            | 2018 |  6.2580645161290323
 N613SK            | 2016 |  5.3000000000000000
 N613SW            | 2016 |  5.4838709677419355
 N613SW            | 2017 |  5.7419354838709677
 N614AS            | 2018 |  5.1851851851851852
 N614AS            | 2019 |  6.1000000000000000
 N614QX            | 2018 |  5.9000000000000000
 N614SK            | 2016 |  5.8823529411764706
 N614SK            | 2018 |  5.3636363636363636
 N614SW            | 2016 |  5.3666666666666667
 N614SW            | 2017 |  5.3333333333333333
 N615AE            | 2019 |  6.2222222222222222
 N615AS            | 2018 |  5.6129032258064516
 N615AS            | 2019 |  5.2400000000000000
 N615QX            | 2018 |  6.0322580645161290
 N615SW            | 2017 |  5.5909090909090909
 N616AE            | 2019 |  5.3333333333333333
 N616QX            | 2016 |  5.8387096774193548
 N616QX            | 2018 |  6.6774193548387097
 N616SW            | 2016 |  5.4516129032258065
 N616SW            | 2017 |  5.6000000000000000
 N617QX            | 2016 |  5.8387096774193548
 N617QX            | 2018 |  5.7666666666666667
 N617SW            | 2016 |  5.5357142857142857
 N618AE            | 2019 |  5.8461538461538462
 N618AS            | 2019 |  6.1034482758620690
 N618WN            | 2017 |  5.1785714285714286
 N619AS            | 2019 |  5.1785714285714286
 N619SW            | 2016 |  5.3333333333333333
 N619SW            | 2017 |  5.8076923076923077
 N620SW            | 2016 |  5.3928571428571429
 N620SW            | 2017 |  5.1333333333333333
 N621SW            | 2016 |  5.4736842105263158
 N621SW            | 2017 |  5.6000000000000000
 N622AE            | 2019 |  5.3666666666666667
 N622AS            | 2018 |  5.8846153846153846
 N622AS            | 2019 |  6.4666666666666667
 N622SW            | 2016 |  5.2000000000000000
 N622SW            | 2017 |  5.3548387096774194
 N623NK            | 2017 |  5.1612903225806452
 N623SW            | 2016 |  5.4000000000000000
 N623SW            | 2017 |  5.4000000000000000
 N624AE            | 2016 |  6.0344827586206897
 N624AE            | 2017 |  6.5161290322580645
 N624NK            | 2017 |  5.0645161290322581
 N624SW            | 2016 |  5.6451612903225806
 N624SW            | 2017 |  5.5862068965517241
 N625CA            | 2016 |  5.7931034482758621
 N625CA            | 2017 |  5.1290322580645161
 N625SW            | 2017 |  5.8709677419354839
 N626AE            | 2016 |  6.5806451612903226
 N626AE            | 2017 |  6.1111111111111111
 N626SW            | 2016 |  5.7096774193548387
 N626SW            | 2017 |  5.2800000000000000
 N627NK            | 2017 |  5.0322580645161290
 N627SW            | 2016 |  5.5161290322580645
 N627SW            | 2017 |  5.1290322580645161
 N628SW            | 2016 |  5.4000000000000000
 N628SW            | 2017 |  5.8064516129032258
 N629AE            | 2016 |  6.0384615384615385
 N629AE            | 2017 |  6.2000000000000000
 N629BR            | 2016 |  5.6071428571428571
 N629BR            | 2017 |  5.8214285714285714
 N629BR            | 2018 |  5.2500000000000000
 N629BR            | 2019 |  5.1379310344827586
 N629NK            | 2017 |  5.1290322580645161
 N629SW            | 2016 |  5.6923076923076923
 N630SK            | 2016 |  5.3750000000000000
 N630SK            | 2017 |  5.3000000000000000
 N630WN            | 2016 |  5.3225806451612903
 N631SK            | 2016 |  5.6333333333333333
 N631SK            | 2018 |  5.4482758620689655
 N631SW            | 2017 |  5.6206896551724138
 N632SK            | 2016 |  5.6129032258064516
 N632SK            | 2017 |  5.7692307692307692
 N632SK            | 2019 |  5.1666666666666667
 N632SW            | 2017 |  5.0689655172413793
 N633AE            | 2016 |  6.5161290322580645
 N633AE            | 2017 |  6.1935483870967742
 N633SK            | 2016 |  5.7000000000000000
 N633SK            | 2018 |  5.0322580645161290
 N633SW            | 2016 |  5.5333333333333333
 N633SW            | 2017 |  5.5333333333333333
 N634SW            | 2017 |  5.3793103448275862
 N635SW            | 2016 |  5.2916666666666667
 N635SW            | 2017 |  5.3870967741935484
 N636WN            | 2016 |  5.2857142857142857
 N636WN            | 2017 |  5.4000000000000000
 N637NK            | 2017 |  5.2903225806451613
 N637SW            | 2016 |  6.5000000000000000
 N637SW            | 2017 |  5.2258064516129032
 N638AE            | 2018 |  6.0000000000000000
 N638NK            | 2019 |  5.1481481481481481
 N638SW            | 2016 |  5.5483870967741935
 N638SW            | 2017 |  5.0384615384615385
 N639SW            | 2016 |  5.7419354838709677
 N639SW            | 2017 |  5.5833333333333333
 N640SW            | 2016 |  5.5714285714285714
 N640SW            | 2017 |  5.3103448275862069
 N641CA            | 2016 |  5.5769230769230769
 N641CA            | 2017 |  5.1290322580645161
 N641CA            | 2018 |  5.2666666666666667
 N641RW            | 2019 |  5.0357142857142857
 N641SW            | 2016 |  5.6000000000000000
 N641SW            | 2017 |  5.6129032258064516
 N642AE            | 2018 |  5.1666666666666667
 N642WN            | 2016 |  5.5161290322580645
 N642WN            | 2017 |  5.9032258064516129
 N643SW            | 2016 |  5.3103448275862069
 N643SW            | 2017 |  5.4666666666666667
 N644AE            | 2018 |  5.0666666666666667
 N644AS            | 2019 |  5.5909090909090909
 N644NK            | 2017 |  5.1612903225806452
 N644SW            | 2016 |  5.3103448275862069
 N644SW            | 2017 |  5.7741935483870968
 N645AE            | 2019 |  5.2500000000000000
 N645SW            | 2016 |  5.4516129032258065
 N645SW            | 2017 |  5.4285714285714286
 N646AE            | 2018 |  5.4666666666666667
 N646NK            | 2017 |  5.0666666666666667
 N646SW            | 2016 |  5.8275862068965517
 N646SW            | 2017 |  5.5161290322580645
 N647AE            | 2018 |  5.8064516129032258
 N647SW            | 2016 |  5.0645161290322581
 N647SW            | 2017 |  5.3000000000000000
 N648AE            | 2018 |  6.0000000000000000
 N648RW            | 2018 |  5.1935483870967742
 N648SW            | 2016 |  5.5806451612903226
 N648SW            | 2017 |  5.3928571428571429
 N650SW            | 2016 |  5.0322580645161290
 N650SW            | 2017 |  5.3333333333333333
 N651AE            | 2018 |  6.0689655172413793
 N651SW            | 2016 |  5.4000000000000000
 N652BR            | 2016 |  5.3333333333333333
 N652BR            | 2018 |  5.1428571428571429
 N652SW            | 2016 |  5.8387096774193548
 N652SW            | 2017 |  5.2962962962962963
 N653AE            | 2018 |  6.0357142857142857
 N653SW            | 2016 |  6.0322580645161290
 N653SW            | 2017 |  5.1379310344827586
 N654SW            | 2016 |  5.1000000000000000
 N654SW            | 2017 |  5.8064516129032258
 N655WN            | 2017 |  5.3333333333333333
 N656SW            | 2016 |  5.1612903225806452
 N657AE            | 2018 |  5.3333333333333333
 N657SW            | 2016 |  5.7586206896551724
 N658AE            | 2018 |  5.0967741935483871
 N658AE            | 2019 |  5.7000000000000000
 N658SW            | 2016 |  5.8000000000000000
 N659BR            | 2016 |  5.5806451612903226
 N659BR            | 2017 |  5.6896551724137931
 N659BR            | 2018 |  5.2592592592592593
 N659BR            | 2019 |  5.3333333333333333
 N659SW            | 2016 |  5.2413793103448276
 N660SW            | 2016 |  5.5862068965517241
 N661JA            | 2018 |  6.1612903225806452
 N661JA            | 2019 |  5.5862068965517241
 N662EH            | 2018 |  5.2666666666666667
 N662EH            | 2019 |  5.7916666666666667
 N663AR            | 2018 |  5.2258064516129032
 N663AR            | 2019 |  5.8965517241379310
 N663SW            | 2016 |  5.3870967741935484
 N664MS            | 2019 |  5.2592592592592593
 N665WN            | 2016 |  5.3703703703703704
 N667GB            | 2016 |  6.6129032258064516
 N667GB            | 2017 |  6.3000000000000000
 N667GB            | 2019 |  6.1000000000000000
 N668HH            | 2018 |  5.2758620689655172
 N668HH            | 2019 |  6.1153846153846154
 N669SW            | 2016 |  5.7666666666666667
 N670AE            | 2019 |  5.2000000000000000
 N671AE            | 2016 |  6.4827586206896552
 N671AE            | 2017 |  6.0666666666666667
 N671AE            | 2018 |  5.0357142857142857
 N671AE            | 2019 |  5.3793103448275862
 N672AE            | 2016 |  6.5172413793103448
 N672AE            | 2017 |  5.9200000000000000
 N673AE            | 2016 |  6.2666666666666667
 N673AE            | 2019 |  5.7500000000000000
 N674RJ            | 2019 |  5.8709677419354839
 N675AE            | 2016 |  6.3870967741935484
 N675AE            | 2017 |  5.7307692307692308
 N675BR            | 2017 |  5.2352941176470588
 N675BR            | 2018 |  6.1612903225806452
 N675BR            | 2019 |  5.6785714285714286
 N676AE            | 2016 |  6.2903225806451613
 N676AE            | 2017 |  6.2580645161290323
 N676AE            | 2019 |  5.0740740740740741
 N676CA            | 2019 |  5.0714285714285714
 N677AE            | 2016 |  6.9677419354838710
 N677AE            | 2018 |  5.2666666666666667
 N677AE            | 2019 |  6.0357142857142857
 N678AE            | 2016 |  6.6129032258064516
 N678AE            | 2017 |  6.3703703703703704
 N678AE            | 2019 |  5.8214285714285714
 N679AE            | 2018 |  5.2580645161290323
 N679SA            | 2016 |  6.0967741935483871
 N679SA            | 2018 |  5.5333333333333333
 N679SA            | 2019 |  5.4193548387096774
 N680AE            | 2016 |  6.0645161290322581
 N680AE            | 2017 |  6.7096774193548387
 N680AE            | 2018 |  5.2413793103448276
 N680AE            | 2019 |  6.9655172413793103
 N681AE            | 2018 |  5.1333333333333333
 N681AE            | 2019 |  6.0000000000000000
 N684JW            | 2016 |  6.5000000000000000
